Geography,avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,TARGET_deathRate,City,State,Region,Division
"Lake of the Woods County, Minnesota",1192.5,11.0,453.5494221,44727,3923.0,10.7,0.0,3,50.3,51.3,48.7,2.4,52.3,12.9,57.800000000000004,18.8,5.8,44.8,12.4,59.9,4.8,69.4,48.45377358490566,41.1,40.1,19.4,94.27703216,0.582425931,0.911623196,0.0,51.32470733,5.924855491,172.7,833,23,0,7
"Adams County, Nebraska",179.0,63.0,485.3,48658,31587.0,12.5,63.31718745,5,37.8,35.5,39.6,2.35,51.9,7.7,20.7,40.977034120734906,4.6,32.0,14.9,63.5,5.5,75.6,60.6,51.1,27.5,12.1,94.92716748,0.963679155,1.237198651,1.052732015,49.86582478,5.432887856,157.5,5,27,0,7
"Manistee County, Michigan",186.0,72.0,494.9,37477,24461.0,16.6,81.7628061,1,48.2,45.8,51.0,2.28,51.1,27.8,40.4,40.977034120734906,4.8,37.3,12.3,43.6,11.5,65.4,41.8,35.6,45.4,20.4,91.77535051,3.183077926,0.387186175,0.061134659,50.35495957,4.046522898,180.0,917,22,0,0
"Monroe County, New York",1192.5,329.875,498.9,51371,153227.875,14.2,94.7171825,6,38.5,36.5,40.3,2.41,44.1,11.8,24.0,40.977034120734906,12.5,25.0,20.3,59.7,7.7,73.1,48.45377358490566,52.1,34.5,18.5,75.95762228,15.34744501,2.680286200625,2.09473201,42.50944076,4.726955479,169.5,999,32,1,2
"Lewis County, Idaho",33.0,12.0,538.6,39918,3789.0,13.7,0.0,1,48.2,46.7,49.2,2.31,55.6,37.55,34.0,40.977034120734906,0.0,34.3,11.1,50.7,6.5,56.4,36.4,30.5,41.8,16.8,89.19202518,0.078698846,0.577124869,0.419727177,51.69230769,4.80349345,185.6,870,12,3,3
"Alpena County, Michigan",228.0,81.0,537.3,38121,28803.0,16.8,0.0,1,47.1,45.6,48.5,2.24,53.2,14.8,25.0,40.977034120734906,3.7,33.4,10.1,54.15264248704664,9.3,65.7,42.8,37.9,43.2,18.2,96.73180129,0.567634512,0.464428237,0.168570249,49.22182047,4.633003644,179.3,27,22,0,0
"Concho County, Texas",15.0,7.0,330.7,40837,4081.0,26.5,0.0,2,40.8,39.3,47.0,3.0199999999999996,50.7,33.0,46.7,40.977034120734906,5.8,30.1,8.2,27.8,2.8,58.6,41.0,37.4,43.9,24.3,93.53891336,0.513950073,0.783162017,4.478707783,61.13161132,9.37468615325,156.8,342,43,2,8
"Maricopa County, Arizona",1192.5,329.875,401.4,53929,153227.875,17.1,177.5454438,6,35.6,34.5,36.8,2.75,47.1,16.7,30.5,40.977034120734906,8.3,23.0,19.5,58.4,7.7,63.1,51.4,44.1,31.4,19.8,79.58076654,5.221043651,2.680286200625,5.051674124625,47.03650145,5.392191187,146.6,921,2,3,3
"Hamblen County, Tennessee",373.0,156.0,489.4,37410,63402.0,23.4,0.0,0,39.9,39.0,41.5,2.54,51.3,14.6,48.9,40.977034120734906,7.2,42.1,10.0,50.2,10.1,55.2,39.7,34.6,42.3,24.6,88.56807251,4.052445277,0.709535072,3.82387022,49.59542297,5.325701036,197.9,628,42,2,1
"Tuolumne County, California",412.0,142.0,490.8,49476,53709.0,14.3,18.61885345,5,48.6,46.4,51.1,2.28,51.8,16.7,28.6,40.977034120734906,3.5,29.7,13.7,42.3,12.9,64.0,48.45377358490566,36.3,46.2,21.3,88.05636199,1.832504299,1.377614231,3.08437656,50.57606289,3.962223187,159.9,1509,4,3,5
"Smith County, Texas",1007.0,329.875,429.6,45363,153227.875,18.1,209.76802446875,4,36.1,34.5,37.4,2.7,50.2,14.7,28.3,40.977034120734906,9.4,25.6,17.1,54.15264248704664,7.2,60.9,48.45377358490566,41.8,31.2,17.7,76.68511436,17.93686107,1.499411635,1.954015592,50.1637513,5.87592919,157.5,1374,43,2,8
"Navarro County, Texas",242.0,113.0,442.2,43091,48323.0,20.3,0.0,3,38.2,36.6,39.1,2.7,51.5,21.8,36.6,40.0,1.6,30.5,10.8,54.4,10.9,51.7,40.8,36.0,37.2,23.5,76.77584272,13.63523006,0.679579367,3.285672721,51.01562053,7.936654936,201.9,1036,43,2,8
"Dade County, Georgia",83.0,47.0,423.9,42953,16264.0,16.4,0.0,3,40.7,39.9,41.5,2.47,57.0,10.9,29.7,40.977034120734906,1.9,35.5,10.2,56.9,6.1,62.3,50.1,42.4,32.8,18.0,95.67041654,1.197932502,1.045910611,0.291882031,62.0,3.774056486,238.2,385,10,2,6
"Baker County, Oregon",110.0,46.0,438.3,38966,16005.0,20.6,0.0,1,48.2,46.8,49.8,2.16,56.3,19.4,36.4,39.1,5.0,31.8,13.1,48.0,10.1,61.9,48.45377358490566,33.4,45.6,22.3,94.94144032,0.255419885,0.67904311,0.336406678,51.56424581,9.370529328,169.5,79,37,3,5
"Hughes County, South Dakota",101.0,33.0,507.7,58340,17555.0,11.0,0.0,7,39.4,38.5,40.5,2.3,54.7,17.6,36.0,40.977034120734906,15.849999999999998,27.2,22.5,69.5,3.1,77.5,63.4,55.0,26.3,13.4,83.30470629,0.755754036,0.526737662,0.830184358,50.9203316,7.0192783,162.5,704,41,0,7
"Wells County, North Dakota",32.0,17.0,405.2,51470,4168.0,10.9,0.0,6,51.0,49.6,52.6,2.04,64.8,12.2,25.9,40.977034120734906,14.0,33.8,15.6,58.5,1.3,79.0,53.9,37.7,35.8,11.0,98.02568982,0.0,0.0,0.261655566,55.52788845,7.244318182,178.0,1594,34,0,7
"Montgomery County, Illinois",193.0,86.0,488.1,45288,28898.0,17.0,0.0,4,42.2,39.3,45.4,2.17,52.5,25.9,26.1,40.977034120734906,8.6,41.7,8.2,39.7,5.4,69.2,47.8,40.2,44.4,22.0,89.2326564,8.753577757,0.487256372,0.296442688,52.71734183,8.704627559,208.6,1004,13,0,0
"Larue County, Kentucky",86.0,35.0,505.2,40312,14241.0,18.0,0.0,1,40.6,39.5,42.7,2.6,49.4,9.6,47.8,38.7,4.0,43.1,6.7,50.8,9.3,57.7,41.9,35.9,46.8,26.7,92.44469574,3.498480458,0.325111315,1.809315146,51.95195195,5.039267016,192.6,846,17,2,1
"Baraga County, Michigan",47.0,22.0,395.4,41624,8575.0,15.8,0.0,2,43.6,39.3,49.0,2.14,41.1,28.8,51.0,40.977034120734906,3.7,44.1,8.8,31.6,8.1,69.8,47.4,43.1,43.2,17.3,73.77445339,18.49252014,0.575373993,0.115074799,48.11701412,4.516129032,182.5,88,22,0,0
"Eddy County, North Dakota",20.0,10.0,532.1,47596,2365.0,10.7,0.0,4,48.3,48.5,48.0,2.15,51.0,7.4,50.9,40.977034120734906,0.0,28.7,18.1,63.5,1.9,75.6,58.2,44.2,32.7,14.2,93.29113924,0.0,0.0,0.5907173,43.96226415,8.208955224,227.6,465,34,0,7
"Woodward County, Oklahoma",86.0,35.0,378.2,56067,21559.0,12.3,0.0,7,36.1,35.2,37.6,2.7,52.9,24.5,39.2,40.977034120734906,5.9,39.7,11.9,57.4,5.1,73.6,59.1,52.9,30.3,15.4,91.60869151,0.628990756,0.119127037,1.048317926,55.50427582,3.668042182,155.7,1645,36,2,8
"Monroe County, Mississippi",227.0,80.0,501.0,36810,35827.0,20.1,0.0,0,40.6,38.7,42.7,2.57,49.8,21.7,29.1,40.977034120734906,2.8,33.8,9.9,49.6,10.9,58.5,44.9,39.7,39.3,22.9,68.09951624,24.78542709025,0.09398756,0.05252246,49.69862227,5.236239649,174.3,999,24,2,1
"Pulaski County, Missouri",182.0,65.0,521.6,47227,53221.0,15.9,0.0,4,26.8,25.0,29.7,2.84,45.0,4.8,45.2,40.977034120734906,3.6,31.3,15.8,36.1,12.7,72.3,54.5,16.3,27.6,12.9,74.81990158,12.15687742,2.680286200625,3.141664951,51.86264982,5.283078379,196.0,1213,25,0,7
"Winnebago County, Iowa",67.0,27.0,446.6,50703,10609.0,10.4,0.0,5,43.2,41.8,45.5,2.2,59.9,6.4,23.3,40.977034120734906,10.7,35.1,15.8,60.8,6.2,82.0,60.9,52.1,32.2,11.1,95.79800264,0.923308837,1.083474656,0.358017712,55.08733624,9.37468615325,163.3,1633,15,0,7
"Franklin County, Georgia",140.0,58.0,493.5,38055,22311.0,24.4,0.0,1,40.9,39.6,42.8,2.54,52.6,19.2,37.6,40.977034120734906,3.0,38.3,8.0,45.0,8.4,53.3,38.2,34.5,42.7,24.7,85.45906829,9.60651289,0.732700136,2.976028946,52.2945571,6.796906797,198.3,523,10,2,6
"Garvin County, Oklahoma",173.0,81.0,496.9,40774,27755.0,19.2,0.0,2,39.5,37.8,40.9,2.57,53.0,22.8,43.9,31.2,2.1,43.5,10.1,49.8,4.4,61.9,40.0,36.4,34.8,17.9,81.93407394,2.429429976,0.280458933,1.591695502,51.41961827,6.713239053,227.9,547,36,2,8
"Suffolk County, Massachusetts",1192.5,329.875,488.6,54280,153227.875,21.5,209.76802446875,6,32.2,31.6,32.8,2.39,30.4,8.0,21.2,40.977034120734906,15.849999999999998,23.6,23.2,62.5,8.7,64.8,53.3,46.7,37.9,26.3,55.53807455,22.39316712,2.680286200625,5.051674124625,28.06061913,4.178438278,178.6,1432,21,1,4
"Garfield County, Nebraska",17.0,6.0,482.9,40436,2028.0,11.8,0.0,2,51.4,51.900000000000006,50.9,2.1,57.0,4.1,21.1,40.977034120734906,15.849999999999998,39.5,11.8,62.7,3.5,70.2,46.9,26.3,41.8,16.8,97.98241076,0.620796689,0.0,0.310398345,49.16943522,3.095975232,141.0,543,27,0,7
"Menominee County, Michigan",108.0,70.0,310.1,42191,23548.0,14.5,0.0,2,47.5,46.0,48.7,2.19,52.9,19.9,43.3,40.977034120734906,2.9,42.2,11.3,52.6,8.5,66.3,47.5,42.1,41.3,20.1,94.72108614,0.265632247,0.202386474,0.059029388,47.10178856,5.558035714,185.0,967,22,0,0
"Middlesex County, Virginia",100.0,43.0,525.6,48921,10606.0,14.4,94.28625306,5,52.7,51.0,53.7,2.38,54.4,4.4,27.8,40.977034120734906,2.7,32.5,15.3,47.5,6.3,77.6,50.6,39.9,39.2,12.3,79.43454325,19.2964449,0.0,0.279929085,53.80009212,2.71468144,206.9,975,46,2,6
"Defiance County, Ohio",211.0,91.0,446.9,53026,38352.0,11.7,0.0,6,39.7,37.9,41.1,2.49,53.5,13.2,38.1,40.977034120734906,8.6,44.2,11.1,59.1,8.4,73.3,55.0,50.9,32.7,14.7,92.0039308,1.869714759,0.33877266,3.323075332,52.12383009,6.066465257,188.6,415,35,0,0
"Meeker County, Minnesota",1192.5,48.0,453.5494221,54354,23102.0,10.0,0.0,6,42.0,41.8,42.2,2.48,60.4,20.2,37.2,40.977034120734906,4.5,38.3,13.6,63.6,4.7,75.7,58.0,49.8,32.6,13.4,97.32802975,0.436681223,0.419386917,0.237796705,57.3795509,6.093113066,151.2,962,23,0,7
"Jefferson County, Kentucky",1192.5,329.875,519.9,48264,153227.875,16.8,209.76802446875,5,37.9,36.4,39.7,0.0241,43.7,15.2,31.3,40.977034120734906,10.3,27.5,18.3,60.0,8.4,69.2,48.45377358490566,48.9,33.1,17.9,72.9337703,20.73672052,2.445591413,0.730475557,40.80152485,5.584172261,191.1,746,17,2,1
"Cumberland County, Tennessee",455.0,183.0,481.9,40839,58229.0,16.6,17.17357331,2,49.7,48.2,50.9,2.35,57.0,11.9,52.8,40.977034120734906,5.6,38.3,11.3,42.1,9.0,60.2,35.1,28.2,49.1,21.6,97.03071969,0.593507963,0.415977722,0.182751719,54.13409439,4.836428773,182.0,379,42,2,1
"Walsh County, North Dakota",66.0,26.0,403.7,51754,10897.0,10.9,0.0,6,45.4,44.1,47.6,2.15,58.7,30.1,23.5,40.977034120734906,6.4,36.0,12.9,61.7,3.3,74.4,55.2,44.0,32.9,12.8,90.41344843,0.245343026,0.517946388,5.051674124625,52.52586732,5.591612581,141.0,1563,34,0,7
"Mason County, Texas",22.0,13.0,307.6,42820,4032.0,14.8,0.0,3,50.5,48.2,53.2,2.37,55.7,30.9,41.3,27.8,0.0,34.7,15.3,58.2,6.8,54.4,34.9,21.2,38.1,17.7,90.75258239,0.024594196,2.680286200625,3.000491884,51.98366394,3.900156006,187.2,929,43,2,8
"Marshall County, Alabama",473.0,213.0,437.9,36536,94725.0,22.0,105.5687517,0,38.8,37.4,40.2,2.72,52.7,20.4,34.0,40.977034120734906,6.5,31.9,10.7,51.9,8.4,59.4,45.0,39.2,36.4,20.9,92.01318942,1.920100087,0.485591298,3.075764965,53.77251102,6.094222054,192.7,927,0,2,1
"Lawrence County, Kentucky",98.0,49.0,524.8,32835,15745.0,25.9,209.76802446875,9,40.3,39.0,41.3,2.6,57.2,19.8,39.7,40.977034120734906,1.5,41.5,6.2,42.6,7.8,54.3,42.1,38.6,43.0,26.5,98.15435181,0.151697111,0.568864168,0.037924278,56.87054533,3.753424658,269.2,852,17,2,1
"Jefferson Parish, Louisiana",1192.5,329.875,473.9,47024,153227.875,15.8,209.76802446875,4,38.7,37.2,40.2,2.57,43.1,17.6,31.8,40.977034120734906,8.7,31.1,16.5,60.1,6.7,58.6,47.3,40.8,34.3,22.1,63.8563798,24.78542709025,2.680286200625,3.043494249,41.56296102,5.165714506,188.6,749,18,2,8
"El Paso County, Colorado",1192.5,329.875,451.0,59286,153227.875,12.2,173.4692819,7,33.6,32.2,35.4,2.6,53.8,11.5,29.8,40.977034120734906,7.8,21.0,21.9,57.3,8.4,72.0,56.2,39.0,29.1,15.6,80.2506473,6.03916803,2.680286200625,4.530368353,53.08353072,6.187072813,148.5,473,5,3,3
"St. Louis city, Missouri",1192.5,329.875,485.1,35681,153227.875,28.8,209.76802446875,0,34.6,34.0,35.4,2.2,28.6,16.1,24.9,40.977034120734906,14.5,23.6,18.3,56.7,12.4,55.5,46.4,41.0,35.3,23.9,45.74547743,24.78542709025,2.680286200625,0.820827434,24.42907814,4.685604704,214.3,1403,25,0,7
"Richmond city, Virginia",948.0,329.875,475.4,42074,153227.875,25.0,122.5662652,2,32.9,32.2,33.7,2.33,26.2,10.7,22.1,40.977034120734906,13.0,23.0,21.9,58.8,10.0,59.3,48.45377358490566,39.0,33.0,20.6,44.02741713,24.78542709025,2.214424404,1.136921889,23.88562781,4.888983425,200.2,1253,46,2,6
"Delaware County, Iowa",102.0,38.0,451.7,55958,17403.0,8.9,57.46135724,7,43.1,42.3,43.5,2.48,57.8,13.0,32.0,40.977034120734906,7.5,44.1,9.9,68.2,3.6,80.1,62.2,47.3,29.8,12.8,98.25783972,0.222768036,0.337008054,0.039984006,57.22070845,5.807872282,154.1,417,15,0,7
"Piscataquis County, Maine",128.0,53.0,478.1,36994,16931.0,20.3,0.0,0,49.8,49.5,50.1,2.24,52.8,16.0,42.0,40.977034120734906,3.5,40.5,11.9,45.8,10.5,53.8,35.5,30.9,50.6,25.8,96.57262765,0.37304733,0.466309163,0.32058755,48.82454509,6.290471785,194.0,1172,19,1,4
"Sheridan County, Nebraska",29.0,15.0,356.1,40351,5220.0,16.0,191.5708812,1,46.1,45.2,47.8,2.29,56.5,30.1,26.2,40.977034120734906,5.4,31.1,17.2,61.2,1.4,64.9,48.45377358490566,28.1,38.3,17.8,84.54854552,0.434454099,0.547789951,0.491122025,52.45683931,5.360824742,169.9,1361,27,0,7
"Craig County, Oklahoma",91.0,41.0,471.1,36953,14818.0,19.2,0.0,0,42.3,40.3,44.0,2.52,49.0,24.1,35.7,40.977034120734906,0.7,40.3,9.9,48.6,6.4,58.0,39.1,34.2,39.1,18.8,65.97938144,3.228431905,0.617200217,0.969886055,51.01513474,6.007301693,205.3,363,36,2,8
"Franklin County, Indiana",108.0,51.0,396.8,54086,22872.0,11.1,87.44316194,6,41.2,39.8,42.7,2.57,61.6,24.7,27.4,40.6,7.3,42.6,12.9,61.6,6.4,73.6,60.3,54.6,29.0,15.1,98.0117724,0.239808153,0.553738827,0.318290822,62.51130199,3.468663776,185.8,523,14,0,0
"Lea County, New Mexico",214.0,99.0,357.1,58994,71180.0,16.6,0.0,7,31.8,31.5,32.2,3.0199999999999996,53.3,23.4,32.1,40.977034120734906,2.7,30.5,8.1,59.1,5.9,55.6,45.7,42.0,33.4,22.1,87.31896286,3.451261207,0.192225858,5.051674124625,55.62963308,7.530333184,166.2,855,31,3,3
"Washington County, Nebraska",104.0,39.0,431.4,69191,20248.0,7.4,0.0,8,41.2,40.1,42.4,2.48,63.5,13.0,24.9,40.977034120734906,11.2,31.1,22.6,68.0,1.4,82.4,68.2,58.2,22.9,8.3,97.27995261,0.676309424,0.098731303,0.306067039,62.95743092,5.725611099,159.2,1577,27,0,7
"Polk County, Texas",341.0,139.0,522.6,41401,46972.0,18.5,0.0,2,43.5,42.0,45.8,2.4,51.5,27.1,35.8,34.3,2.8,37.7,8.2,43.2,10.0,51.4,37.5,32.6,41.7,24.4,83.58814217,11.01207902,0.572506668,1.377052024,50.54919908,7.024390244,215.6,1185,43,2,8
"Kiowa County, Oklahoma",62.0,29.0,491.5,36699,9144.0,19.1,0.0,0,43.0,40.7,44.6,2.31,54.1,20.4,51.8,40.977034120734906,1.4,34.7,13.2,54.7,5.5,57.1,37.6,29.8,42.3,22.7,79.37002795,3.880885831,0.311760912,5.051674124625,47.72784971,3.922594142,226.1,804,36,2,8
"Cowley County, Kansas",1192.5,85.0,453.5494221,45180,35788.0,15.0,209.76802446875,3,38.2,36.5,40.0,2.48,51.9,12.8,32.3,40.977034120734906,8.9,30.5,12.7,55.4,7.0,69.0,52.3,46.2,34.4,17.4,87.71861748,3.168047895,1.610355054,1.89306799,50.73056692,7.404550713,184.4,361,16,0,7
"Sullivan County, Indiana",114.0,54.0,442.8,43933,20928.0,16.9,0.0,3,40.8,39.2,42.6,2.47,50.6,25.5,35.3,40.977034120734906,3.9,42.1,9.4,47.2,6.8,63.7,47.0,42.1,36.2,18.8,93.40154422,4.528444887,0.222632751,0.497371039,54.22175677,6.615715309,206.0,1434,14,0,0
"Heard County, Georgia",62.0,24.0,475.7,41348,11539.0,19.0,0.0,2,40.1,39.7,40.5,2.65,52.2,28.4,30.1,36.2,5.3,43.2,6.7,49.6,12.1,53.3,41.8,37.4,39.7,26.3,87.07928037,9.830420935,0.034432297,0.025824223,51.36070111,5.545147996,178.8,662,10,2,6
"Franklin County, Texas",59.0,24.0,413.3,42099,10651.0,16.4,0.0,2,43.5,42.6,44.9,2.46,57.7,7.4,51.5,38.0,3.1,33.5,11.0,52.0,6.6,52.1,36.1,31.9,43.3,26.9,89.24426833,5.057080857,0.037739409,2.377582791,52.2423104,4.741980474,156.3,523,43,2,8
"Tippecanoe County, Indiana",641.0,243.0,452.2,46276,153227.875,22.1,209.76802446875,4,27.9,26.6,29.7,2.46,40.8,4.9,23.3,40.977034120734906,11.9,26.6,19.8,58.7,6.5,75.1,64.1,54.5,22.0,11.9,85.01149476,4.4575357,2.680286200625,0.977054689,42.16600744,5.208228801,169.1,1480,14,0,0
"St. Francois County, Missouri",383.0,165.0,513.8,40376,66520.0,20.3,209.76802446875,2,38.9,37.4,40.8,2.33,48.2,24.6,35.8,40.977034120734906,3.7,34.2,8.4,47.6,8.3,64.3,48.45377358490566,41.6,38.9,18.9,93.13285866,4.784123618,0.384790183,0.36661112,49.40247032,4.612961296,216.8,1395,25,0,7
"Taylor County, Georgia",40.0,17.0,381.3,32815,8330.0,25.4,209.76802446875,9,42.6,38.4,44.5,2.39,43.8,37.55,18.1,39.4,1.8,36.5,6.6,42.0,15.999999999999998,49.5,48.45377358490566,27.3,44.6,25.4,58.69539341,24.78542709025,0.0,1.773598381,42.67254038,3.978779841,161.2,1460,10,2,6
"Cumberland County, Illinois",69.0,30.0,489.0,49567,10898.0,12.2,0.0,5,41.6,40.7,42.7,2.51,56.1,14.0,36.1,40.3,9.5,37.2,9.8,56.7,7.4,68.1,51.5,44.1,40.1,21.7,98.11751805,0.210180024,0.849858357,0.0,55.0812065,6.796116505,201.4,379,13,0,0
"Whitley County, Kentucky",217.0,96.0,531.3,31086,36129.0,29.8,0.0,9,37.1,35.6,38.1,2.6,48.4,10.7,45.3,40.977034120734906,9.4,37.1,8.9,44.2,10.2,48.5,48.45377358490566,31.7,48.8,33.2,96.633514,0.905179639,0.357601833,0.419064648,50.09153318,7.104526365,240.1,1611,17,2,1
"Fannin County, Texas",182.0,81.0,410.4,43211,33693.0,17.1,209.76802446875,3,41.3,39.2,43.5,2.56,52.0,25.1,33.3,39.0,2.6,35.2,10.0,48.4,6.7,59.5,48.45377358490566,37.8,36.3,19.1,87.70890127,6.803366125,0.551143771,1.825293351,53.81660264,4.543403039,179.1,500,43,2,8
"Grant County, Washington",362.0,149.0,417.9,50388,93259.0,15.8,0.0,5,32.2,32.0,32.4,3.0,52.3,28.7,33.4,40.977034120734906,2.1,26.8,10.7,57.1,10.1,49.9,39.2,33.9,41.2,29.2,71.19474313,0.717932008,1.026392962,5.051674124625,54.65445682,6.92564347,173.1,592,47,3,5
"Hancock County, Tennessee",44.0,21.0,483.5,27323,6572.0,29.5,0.0,9,44.2,43.4,45.0,2.35,51.7,5.7,57.800000000000004,40.977034120734906,0.0,39.4,7.3,41.5,12.1,48.1,37.3,34.1,49.4,31.1,97.41041855,0.451671183,0.060222824,0.060222824,47.56717502,8.014184397,230.9,635,42,2,1
"Webster County, West Virginia",65.0,33.0,511.9,29331,8755.0,26.1,114.2204455,9,46.3,45.5,46.6,2.28,54.1,10.4,54.6,32.3,2.8,43.0,5.3,40.2,14.8,45.1,31.2,28.2,53.3,35.4,97.98364512,0.123221687,0.369665061,0.0,48.72652431,4.203539823,259.5,1591,48,2,6
"Polk County, Missouri",155.0,71.0,413.5,38344,31229.0,18.1,209.76802446875,1,37.5,36.1,38.6,2.52,55.0,17.0,26.4,40.977034120734906,7.4,38.8,10.4,52.6,9.5,62.3,44.5,35.9,39.4,21.8,95.49619057,0.980486707,0.430771209,0.350403446,56.62865895,3.172641121,183.4,1185,25,0,7
"Webster County, Georgia",10.0,6.0,295.7,33893,2648.0,22.8,0.0,9,41.0,39.9,41.3,2.56,44.6,27.5,15.3,40.977034120734906,2.7,46.3,4.3,52.6,5.8,56.1,43.8,36.5,40.6,26.1,43.19852941,24.78542709025,0.0,0.955882353,41.14877589,2.646502836,143.1,1591,10,2,6
"Russell County, Kentucky",110.0,52.0,471.5,33623,17662.0,26.3,0.0,9,42.9,41.0,44.2,2.48,49.9,16.1,36.5,40.977034120734906,2.5,36.6,6.7,54.15264248704664,11.8,50.7,33.2,27.4,49.2,27.9,96.53630653,0.277321863,0.113192597,1.080989303,46.04255319,3.919463087,214.9,1287,17,2,1
"Bartholomew County, Indiana",390.0,164.0,448.4,54101,81162.0,11.8,12.32103694,6,38.1,36.6,39.5,2.57,54.0,19.0,42.3,40.977034120734906,12.7,34.3,18.1,62.2,5.4,74.8,60.6,56.8,26.5,11.9,87.05716586,1.986463366,2.680286200625,4.068538647,51.78583131,5.180542459,185.4,97,14,0,0
"Morton County, North Dakota",160.0,56.0,487.9,54637,30310.0,9.2,0.0,7,38.9,37.1,40.0,2.3,57.2,7.2,28.3,40.977034120734906,8.4,30.2,19.8,70.8,3.2,82.9,67.9,57.3,22.6,9.0,92.4685182,0.64516129,0.141452475,1.145420045,52.89242769,5.95510765,165.2,1016,34,0,7
"Adair County, Iowa",51.0,22.0,440.7,48216,7228.0,10.3,138.3508578,5,45.9,45.0,47.7,2.25,56.2,8.6,46.1,40.977034120734906,11.5,44.7,11.9,62.5,3.2,75.5,53.0,43.4,38.0,14.2,98.46485322,0.363587396,0.323188796,0.175060598,51.62589037,4.989154013,178.9,4,15,0,7
"Major County, Oklahoma",51.0,20.0,478.7,54107,7771.0,11.8,0.0,6,41.6,39.9,43.0,2.49,62.2,28.4,32.4,40.977034120734906,8.0,41.2,12.7,58.8,5.4,69.1,51.4,40.8,34.6,16.3,89.20779221,0.363636364,0.0,4.246753247,59.75090134,5.897114178,182.3,914,36,2,8
"Pendleton County, Kentucky",81.0,31.0,497.1,47023,14408.0,15.6,0.0,4,41.5,40.7,42.2,2.67,55.5,10.7,47.6,31.4,10.3,47.9,7.2,56.2,6.4,67.0,53.8,49.5,36.5,21.2,98.15350696,0.571861651,0.0,0.0,56.23599701,5.568862275,188.1,1148,17,2,1
"Haskell County, Oklahoma",74.0,34.0,452.5,35313,12845.0,24.5,0.0,0,40.0,38.5,42.1,2.6,54.6,29.0,40.9,40.977034120734906,0.2,38.7,8.7,45.3,8.7,46.0,28.4,23.2,45.5,25.0,74.76264591,0.848249027,0.412451362,0.186770428,51.62145625,5.772811918,200.0,658,36,2,8
"Wapello County, Iowa",231.0,86.0,516.3,42414,35173.0,16.7,209.76802446875,2,39.8,38.1,41.5,2.38,52.2,22.8,21.0,40.977034120734906,5.7,36.7,11.1,57.1,8.0,67.9,49.8,44.7,38.9,18.9,92.01189296,2.061446977,0.897635566,3.508424182,49.41006003,6.180279523,182.7,1567,15,0,7
"York County, Pennsylvania",1192.5,329.875,488.7,58471,153227.875,10.2,85.80454177,7,40.7,39.5,41.9,2.57,52.6,14.4,40.4,40.977034120734906,9.0,41.0,14.9,61.8,7.3,75.1,60.0,54.7,30.1,15.0,88.82818542,5.861119956,1.362188964,1.583723787,53.48532996,4.689714916,170.2,1667,38,1,2
"Volusia County, Florida",1192.5,329.875,422.4,40881,153227.875,17.7,96.54615775,2,46.3,44.5,47.9,2.46,46.4,15.7,29.5,40.977034120734906,6.0,33.8,14.1,47.0,9.1,59.7,41.9,34.5,40.1,20.2,82.91686436,10.52888614,1.695389691,2.495835972,46.00309721,4.314909294,178.3,1548,9,2,6
"Albany County, Wyoming",114.0,36.0,397.6,42838,37956.0,24.0,0.0,3,26.6,26.1,27.0,2.26,39.8,1.4,14.7,40.977034120734906,9.9,17.0,26.150000000000002,64.5,4.7,79.8,69.4,58.0,19.0,9.1,89.4875549,1.280447225,2.680286200625,2.611473446,39.24786107,4.074920055,128.4,11,50,3,3
"Lincoln County, Minnesota",1192.5,17.0,453.5494221,48449,5771.0,10.2,0.0,5,46.5,45.1,48.4,2.25,59.1,17.9,31.6,40.977034120734906,11.3,40.5,15.8,63.9,2.8,78.6,58.2,45.0,33.7,12.2,97.2107438,0.378787879,0.154958678,1.136363636,54.22507008,5.539070228,146.8,876,23,0,7
"Live Oak County, Texas",52.0,24.0,316.6,51481,12229.0,15.5,0.0,6,42.0,39.9,45.1,2.78,50.6,27.6,43.0,27.6,1.8,36.0,9.9,42.8,4.3,61.7,48.45377358490566,43.6,31.3,14.7,88.44436958,3.335298577,1.221258317,4.31230523,53.79832387,9.37468615325,147.1,882,43,2,8
"Yates County, New York",159.0,60.0,495.3,48368,25048.0,14.5,0.0,5,41.5,40.6,42.3,2.46,52.8,19.7,32.1,40.977034120734906,7.4,34.5,12.2,57.2,6.9,59.6,43.3,37.1,35.1,17.2,97.16917457,1.032278556,0.535990789,0.198515107,53.77892031,6.10380117,178.4,1659,32,1,2
"White County, Indiana",149.0,69.0,460.9,50731,24293.0,11.2,209.76802446875,5,42.0,41.0,43.0,2.53,57.8,21.3,40.4,40.977034120734906,5.3,44.3,10.3,59.3,6.0,71.6,55.7,49.9,32.1,16.0,94.40298507,0.360833197,0.241922257,3.05478104,56.82749921,6.172839506,206.3,1607,14,0,0
